vendor_id,shipto_id,charge_account_id
26821,526,10182.9999.99999.141000.99999.999999
40051,514,10184.6110.99999.451100.99999.999999
494,4,10005.9999.99999.331000.99999.999999
47111,3,10154.9999.99999.141000.99999.999999
3405,508,10196.9999.99999.141000.99999.999999
3405,508,10196.9999.99999.331261.99999.999999
11594,526,10005.9999.99999.143002.99999.999999
5244,526,30432.9999.99999.331261.99999.999999
15049,526,10011.4830.99999.430400.99999.999999
67902,506,30455.9999.99999.331261.99999.999999
30805,514,30031.9999.99999.211112.99999.999999
81579,3,10258.6110.99999.432400.99999.999999
119580,514,30436.6110.99999.421300.99999.999999
29033,512,30492.5030.99999.491800.99999.999999
4223,4,10146.9999.99999.141000.99999.999999
172,3,10156.9999.99999.141000.99999.999999
7839,3,10007.9999.99999.142000.99999.999999
11717,508,10170.9999.99999.331261.99999.999999
4358,3,10138.6110.99999.440200.99999.999999
45509,514,30443.9999.99999.210006.99999.999999
20688,517,10131.9999.99999.141000.99999.999999
1003,2,10001.8230.99999.432400.99999.999999
9804,4,10234.9999.99999.141000.99999.999999
9804,4,10407.9999.99999.141000.99999.999999
34320,3,10137.6110.99999.491200.99999.999999
5244,514,30437.9999.99999.331261.99999.999999
44957,3,10236.6110.99999.433200.99999.999999
15082,509,10234.9999.99999.141000.99999.999999
3686,526,30442.9999.99999.210006.99999.999999
5627,517,10139.9999.99999.141000.99999.999999
4192,3,10252.9999.99999.141000.99999.999999
1003,508,30437.6110.99999.432300.99999.999999
5499,5,10012.9999.99999.143008.99999.999999
55131,4,10184.6110.99999.432000.99999.999999
24209,526,10006.5030.99999.432000.99999.999999
25655,2,10186.9999.99999.141000.99999.999999
11491,3,10005.9999.99999.331250.99999.999999
59087,516,30031.9999.99999.211116.99999.999999
990581,509,30440.9999.99999.210006.99999.999999
3774,514,10235.9999.99999.331261.99999.999999
25441,3,10154.9999.99999.141000.99999.999999
291,514,10014.9999.99999.143003.99999.999999
5723,518,10123.6110.99999.431800.99999.999999
10676,526,10012.4570.99999.475000.99999.999999
4669,517,10166.9999.99999.141000.99999.999999
68502,1,10249.6110.99999.410300.99999.999999
46904,3,10154.9999.99999.141000.99999.999999
345,526,10239.6110.99999.440200.99999.999999
20791,3,10005.4570.99999.432110.99999.999999
1190,5,10148.9999.99999.141000.99999.999999
30632,514,30443.9999.99999.210006.99999.999999
47111,4,10137.9999.99999.141000.99999.999999
5891,526,10150.6110.99999.432700.99999.999999
833590,1,10192.6110.99999.490500.99999.999999
11585,4,10143.9999.99999.331261.99999.999999
20688,4,10170.9999.99999.331261.99999.999999
2082,514,10146.9999.99999.141000.99999.999999
3533,526,10226.9999.99999.331261.99999.999999
5792,514,10184.9999.99999.141000.99999.999999
39556,526,10004.9999.99999.143017.99999.999999
4890,514,10410.9999.99999.141000.99999.999999
11035,511,20495.4340.99999.494600.99999.999999
5613,514,30437.9999.99999.210006.99999.999999
3244,508,10236.9999.99999.141000.99999.999999
45509,507,30436.9999.99999.210006.99999.999999
4122,526,10012.9999.99999.143005.99999.999999
2614,3,10180.9999.99999.141000.99999.999999
33350,517,10159.6110.99999.451313.99999.999999
21105,507,10166.9999.99999.141000.99999.999999
5244,4,10162.9999.99999.141000.99999.999999
33350,4,10186.6110.99999.451211.99999.999999
34415,3,10007.4570.99999.440200.99999.999999
41593,3,10255.6120.46100.484200.99999.999999
14916,3,10182.6110.99999.410300.99999.999999
2219,516,10138.9999.99999.141000.99999.999999
1009,5,10154.9999.99999.322400.99999.999999
2721,4,10154.9999.99999.331261.99999.999999
26932,516,10184.9999.99999.141000.99999.999999
3644,3,10228.6110.99999.440200.99999.999999
26821,3,10138.9999.99999.141000.99999.999999
9957,4,10011.9999.99999.143002.99999.999999
4890,4,10181.9999.99999.141000.99999.999999
4557,2,10015.9999.99999.143003.99999.999999
26821,3,10181.9999.99999.141000.99999.999999
52545,3,10258.6110.99999.440200.99999.999999
9069,4,10126.9999.99999.141000.99999.999999
25441,4,10170.9999.99999.331261.99999.999999
27353,2,10164.9999.99999.141000.99999.999999
60650,1,10014.9999.99999.143005.99999.999999
4223,3,10227.9999.99999.331004.99999.999999
31194,1,10193.6110.99999.432700.99999.999999
39556,3,10004.9999.99999.143017.99999.999999
47056,4,10129.6110.99999.451100.99999.999999
10321,4,10184.9999.99999.141000.99999.999999
47111,1,10153.9999.99999.141000.99999.999999
25604,4,10224.9999.99999.141000.99999.999999
31232,514,30490.4490.99999.451250.99999.999999
5627,3,10410.9999.99999.141000.99999.999999
9486,3,10184.9999.99999.141000.99999.999999
463593,507,30434.9999.99999.210006.99999.999999
25565,4,10254.6110.99999.432000.99999.999999
28840,514,30447.9999.99999.210006.99999.999999
4118,3,10011.9999.99999.143002.99999.999999
23820,4,10250.6110.99999.440100.99999.999999
47111,1,10227.9999.99999.331261.99999.999999
27353,3,10242.9999.99999.331261.99999.999999
5143,3,10129.9999.99999.331261.99999.999999
15049,3,10005.9999.99999.143019.99999.999999
675,5,10012.9999.99999.143015.99999.999999
5871,3,10229.9999.99999.141000.99999.999999
72,3,10161.9999.99999.331261.99999.999999
72,3,10161.9999.99999.141000.99999.999999
58914,3,10005.4570.99999.432700.99999.999999
5143,3,10158.9999.99999.141000.99999.999999
27948,514,30438.9999.99999.331261.99999.999999
771,4,10156.9999.99999.141000.99999.999999
18979,3,10176.9999.99999.141000.99999.999999
47111,3,10159.9999.99999.331007.99999.999999
3820,3,10131.6110.99999.440200.99999.999999
1904,2,10167.9999.99999.141000.99999.999999
4890,4,10163.9999.99999.141000.99999.999999
150585,3,10265.6110.99999.440300.99999.999999
3048,3,10158.9999.99999.141000.99999.999999
40200,3,10247.9999.99999.331261.99999.999999
5891,3,20495.4760.99999.451200.99999.999999
3139,3,10160.9999.99999.331261.99999.999999
9256,3,10261.6110.99999.440100.99999.999999
3533,3,10176.9999.99999.141000.99999.999999
33350,3,10150.6110.99999.451213.99999.999999
2214,1,10177.9999.99999.331261.99999.999999
3470,5,10012.4570.99999.432100.99999.999999
1922,3,10001.8170.99999.432000.99999.999999
2003,2,10014.9999.99999.331250.99999.999999
33350,3,10232.6110.99999.451211.99999.999999
3244,3,10178.9999.99999.141000.99999.999999
5143,3,10164.9999.99999.331261.99999.999999
2584,3,10194.9999.99999.141000.99999.999999
3139,3,10142.9999.99999.141000.99999.999999
42277,4,10170.9999.99999.331261.99999.999999
3533,3,10186.9999.99999.331261.99999.999999
845582,514,30490.4490.99999.451252.99999.999999
72,3,10261.9999.99999.141000.99999.999999
3357,3,10001.6210.P1400.435900.99999.999999
2024,5,10012.9999.99999.331250.99999.999999
2003,514,30490.4520.99999.451500.99999.999999
5613,516,30431.9999.99999.210006.99999.999999
37243,3,10224.9999.99999.141000.99999.999999
3357,3,20030.6210.R4300.435800.99999.999999
61731,1,10139.6110.99999.491200.99999.999999
4297,3,10008.9999.99999.144380.99999.999999
35503,2,10194.9999.99999.141000.99999.999999
153581,5,10012.4570.99999.432700.99999.999999
25441,3,10166.9999.99999.141000.99999.999999
17392,514,30031.6210.99999.435700.99999.999999
47111,4,10242.9999.99999.141000.99999.999999
56670,4,10184.6110.99999.432000.99999.999999
26821,3,10225.9999.99999.331261.99999.999999
3357,3,10001.6210.P1400.435800.99999.999999
3534,3,10183.6110.99999.440100.99999.999999
5244,4,10157.9999.99999.141000.99999.999999
4297,3,10176.9999.99999.141000.99999.999999
6043,509,30437.9999.99999.331261.99999.999999
201579,1,10154.9999.99999.141000.99999.999999
192588,4,10001.9999.99999.141000.99999.999999
154578,514,30490.4520.99999.451200.99999.999999
22334,1,10182.9999.99999.331261.99999.999999
27353,3,10186.9999.99999.141000.99999.999999
1003,3,10172.6110.99999.432300.99999.999999
28486,516,30492.4570.99999.451100.99999.999999
47994,4,10126.6110.99999.440300.99999.999999
23935,4,10169.6110.99999.491200.99999.999999
2219,3,10176.9999.99999.141000.99999.999999
29033,526,30491.9999.99999.331250.99999.999999
1003,510,30447.6110.99999.432300.99999.999999
14347,3,10223.9999.99999.141000.99999.999999
22334,1,10123.9999.99999.141000.99999.999999
10486,3,10170.9999.99999.141000.99999.999999
4415,3,10185.9999.99999.141000.99999.999999
3533,3,10159.9999.99999.331261.99999.999999
1190,5,10180.9999.99999.141000.99999.999999
29090,515,30031.9999.99999.211112.99999.999999
2220,3,10166.9999.99999.141000.99999.999999
2220,3,10166.9999.99999.331261.99999.999999
10321,517,10241.9999.99999.331261.99999.999999
474590,514,30432.9999.99999.331261.99999.999999
3470,5,10012.9999.99999.331250.99999.999999
5244,3,10147.9999.99999.331261.99999.999999
26821,3,10152.9999.99999.331261.99999.999999
4262,4,10186.9999.99999.141000.99999.999999
14916,3,10254.6110.99999.410300.99999.999999
738589,1,10192.9999.99999.331261.99999.999999
33350,3,10250.6110.99999.451211.99999.999999
38769,3,10159.9999.99999.141000.99999.999999
53371,3,10005.5030.99999.491600.99999.999999
4218,3,10005.9999.99999.143007.99999.999999
28883,510,30447.9999.99999.210006.99999.999999
4192,3,10148.9999.99999.141000.99999.999999
5244,510,30437.9999.99999.210006.99999.999999
7646,3,10198.9999.99999.141000.99999.999999
38769,3,10167.9999.99999.141000.99999.999999
19206,516,30441.6110.99999.432200.99999.999999
3774,3,10148.9999.99999.141000.99999.999999
27353,3,10162.9999.99999.141000.99999.999999
26821,3,10251.9999.99999.331261.99999.999999
201579,3,10004.9999.99999.142000.99999.999999
4262,4,10252.9999.99999.141000.99999.999999
687581,3,10001.7090.99999.432301.99999.999999
40200,3,10131.9999.99999.141000.99999.999999
5250,4,10185.9999.99999.141000.99999.999999
64020,3,10147.9999.99999.331261.99999.999999
1190,5,10180.9999.99999.331261.99999.999999
272588,511,30031.9999.99999.211112.99999.999999
3533,3,10241.9999.99999.141000.99999.999999
43528,3,10005.9999.99999.143003.99999.999999
2003,517,30031.9999.99999.211116.99999.999999
14710,4,10161.9999.99999.331261.99999.999999
4890,4,10406.9999.99999.331261.99999.999999
47111,4,10154.9999.99999.331007.99999.999999
31985,1,10015.4520.99999.432100.99999.999999
28836,507,30436.6110.99999.432000.99999.999999
32152,509,30031.9999.99999.211112.99999.999999
5244,509,30452.9999.99999.331261.99999.999999
5716,4,10153.6110.99999.440200.99999.999999
27922,509,30443.9999.99999.210006.99999.999999
382584,3,10151.6110.99999.491500.99999.999999
45509,514,30448.9999.99999.331261.99999.999999
3470,4,10013.9999.99999.143016.99999.999999
26821,3,10159.9999.99999.141000.99999.999999
3306,3,10179.9999.99999.141000.99999.999999
5626,3,10005.9999.99999.143019.99999.999999
552,2,10197.6110.99999.440100.99999.999999
5931,514,30031.9999.99999.211112.99999.999999
4262,3,10407.9999.99999.141000.99999.999999
14916,3,10006.5040.99999.415300.99999.999999
67902,514,30437.9999.99999.331001.99999.999999
2219,3,10138.9999.99999.141000.99999.999999
3774,3,10153.9999.99999.141000.99999.999999
5471,2,10171.9999.99999.141000.99999.999999
5499,5,10012.9999.99999.331000.99999.999999
1952,3,10256.9999.99999.331261.99999.999999
4669,3,10166.9999.99999.331261.99999.999999
9722,3,10005.4570.99999.451200.99999.999999
5517,514,30438.6110.99999.484200.99999.999999
3533,4,10265.9999.99999.331261.99999.999999
156578,4,10126.9999.99999.141000.99999.999999
2082,3,10015.9999.99999.331250.99999.999999
11429,2,10014.4520.99999.451700.99999.999999
5723,3,10258.6110.99999.431800.99999.999999
5244,4,10152.9999.99999.141000.99999.999999
4262,1,10255.9999.99999.141000.99999.999999
4683,3,10001.9999.99999.157001.99999.999999
23935,5,10177.6110.99999.491200.99999.999999
1262,4,10235.6110.99999.440200.99999.999999
655582,4,10011.4570.99999.432700.99999.999999
5627,4,10159.9999.99999.141000.99999.999999
56532,514,30455.9999.99999.210006.99999.999999
9474,4,10125.9999.99999.141000.99999.999999
4969,4,10179.9999.99999.141000.99999.999999
28619,516,30031.9999.99999.211112.99999.999999
3306,514,30432.9999.99999.331261.99999.999999
1009,5,10131.9999.99999.331261.99999.999999
28821,517,30031.9999.99999.211112.99999.999999
67902,514,30432.9999.99999.331261.99999.999999
3139,3,10225.9999.99999.141000.99999.999999
845582,514,30490.4490.99999.451200.99999.999999
38461,508,30437.6110.99999.432400.99999.999999
2082,2,10185.9999.99999.141000.99999.999999
3117,4,10174.9999.99999.141000.99999.999999
31194,3,10179.6110.99999.432700.99999.999999
27944,514,30031.9999.99999.211112.99999.999999
28612,514,30440.9999.99999.210006.99999.999999
359587,526,30439.9999.99999.210006.99999.999999
28541,516,30031.9999.99999.211122.99999.999999
21880,3,10015.4520.99999.451100.99999.999999
5891,3,10005.4570.99999.432709.99999.999999
30939,506,30031.9999.99999.211112.99999.999999
28195,514,30031.9999.99999.211122.99999.999999
32069,516,30031.6210.99999.435100.99999.999999
5244,516,30433.9999.99999.331261.99999.999999
5471,4,10184.9999.99999.331261.99999.999999
9486,4,10153.9999.99999.141000.99999.999999
30437,3,10242.9999.99999.331261.99999.999999
27934,507,30031.9999.99999.211112.99999.999999
359587,506,30031.9999.99999.211112.99999.999999
5280,4,10011.4570.99999.451200.99999.999999
4336,3,10050.9999.99999.141015.99999.999999
5143,3,10150.9999.99999.331261.99999.999999
8548,3,10198.6640.99999.451301.99999.999999
72,4,10147.9999.99999.141000.99999.999999
27353,1,10139.9999.99999.141000.99999.999999
5250,4,10190.9999.99999.141000.99999.999999
4993,4,10259.6110.99999.440400.99999.999999
29352,509,30490.4520.99999.451200.99999.999999
5143,3,10153.9999.99999.331261.99999.999999
1190,3,10226.9999.99999.331261.99999.999999
10139,1,10232.9999.99999.141000.99999.999999
44232,3,10253.6110.99999.440100.99999.999999
37128,509,30031.9999.99999.211112.99999.999999
4358,5,10162.6110.99999.440200.99999.999999
27948,516,30492.4570.99999.451100.99999.999999
11491,3,10011.9999.99999.331000.99999.999999
26821,3,10135.9999.99999.331261.99999.999999
47111,4,10234.9999.99999.331007.99999.999999
5244,3,10236.9999.99999.141000.99999.999999
30060,509,30490.4600.99999.451200.99999.999999
5244,4,10173.9999.99999.141000.99999.999999
5143,3,10144.9999.99999.331261.99999.999999
486594,2,10404.6110.99999.451210.99999.999999
5244,3,10162.9999.99999.331261.99999.999999
2971,3,10252.9999.99999.141000.99999.999999
29630,516,30492.4570.99999.451200.99999.999999
3306,4,10232.9999.99999.331261.99999.999999
3533,514,30450.9999.99999.210006.99999.999999
31203,517,30031.9999.99999.211112.99999.999999
3533,3,10235.9999.99999.331001.99999.999999
3357,4,10001.6210.P1400.435400.99999.999999
3312,1,10227.9999.99999.331261.99999.999999
6194,3,10005.4570.99999.451200.99999.999999
359587,526,30455.6110.99999.490800.99999.999999
15410,509,30442.9999.99999.210006.99999.999999
15410,509,30442.9999.99999.331261.99999.999999
25655,1,10166.9999.99999.331261.99999.999999
5244,510,30447.9999.99999.331261.99999.999999
3440,517,30492.4470.99999.451200.99999.999999
36818,3,10152.6110.99999.451210.99999.999999
20688,3,10131.9999.99999.141000.99999.999999
38708,3,10156.6110.99999.440400.99999.999999
909585,3,10020.8150.99999.432900.99999.999999
30632,509,30439.9999.99999.210006.99999.999999
4727,3,10005.9999.99999.331000.99999.999999
28859,516,30031.9999.99999.211122.99999.999999
51281,4,20495.4340.99999.460300.99999.999999
16206,3,10008.4490.99999.432700.99999.999999
68941,3,10234.9999.99999.141000.99999.999999
11252,509,30439.9999.99999.331261.99999.999999
11491,3,10005.9999.99999.331000.99999.999999
33350,3,10406.6110.99999.451211.99999.999999
516,514,30430.9999.99999.159000.99999.999999
5891,2,10014.4570.99999.432700.99999.999999
10133,514,30031.9999.99999.211112.99999.999999
3533,4,10126.9999.99999.331261.99999.999999
147,4,10250.9999.99999.331261.99999.999999
26616,1,10013.4570.99999.490500.99999.999999
652585,516,30031.9999.99999.211112.99999.999999
29663,514,30434.9999.99999.210006.99999.999999
771,4,10181.9999.99999.331001.99999.999999
34011,1,10015.4520.99999.451100.99999.999999
4787,3,10161.9999.99999.331261.99999.999999
5891,3,10005.4570.99999.432120.99999.999999
31963,515,30031.9999.99999.211112.99999.999999
5143,4,10146.9999.99999.331004.99999.999999
5562,5,10012.4520.99999.451210.99999.999999
28772,516,30031.9999.99999.211112.99999.999999
1190,5,10177.9999.99999.331261.99999.999999
359587,526,30448.9999.99999.210006.99999.999999
68200,4,10001.9999.99999.210995.99999.999999
193,3,10168.6110.99999.432700.99999.999999
11252,526,30435.9999.99999.210006.99999.999999
11252,526,30435.9999.99999.331261.99999.999999
3682,1,10015.4520.99999.451100.99999.999999
30082,514,30491.4570.99999.432000.99999.999999
1262,5,10235.6110.99999.440200.99999.999999
3306,515,30435.9999.99999.331261.99999.999999
21174,3,10158.6110.99999.451700.99999.999999
33350,3,10159.6110.99999.451303.99999.999999
38769,4,10410.9999.99999.331261.99999.999999
5626,3,10005.9999.99999.331250.99999.999999
68604,517,30031.9999.99999.211112.99999.999999
3940,3,10001.6230.P9200.435300.99999.999999
6131,3,10154.9999.99999.141000.99999.999999
6131,3,10154.9999.99999.331261.99999.999999
31203,512,30453.9999.99999.210006.99999.999999
3543,1,10183.6120.35700.483900.99999.999999
29843,508,30491.4570.99999.451200.99999.999999
